movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,genre_1,genre_2,genre_3,country_1,country_2,country_3,director,actor_1,actor_2,actor_3,studio,description,contract_price,studio_score,price_class
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,07-13-2018,97,PG,PG,6.3,46830,249,121,80000000,167510016,528583774,4267,4267,Animation,Adventure,Comedy,USA,South,,Genndy Tartakovsk,Adam Sandler,Andy Samberg,Selena Gomez,Sony Pictures/Columbia,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",730,10,1
tt0477071,Premonition,2007,03-16-2007,96,PG-13,PG-13,5.9,70267,362,144,20000000,47852604,84297309,2831,2831,Drama,Fantasy,Mystery,USA,,,Mennan Yapo,Sandra Bullock,Julian McMahon,Shyann McClure,Sony Pictures/Columbia,"A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",730,10,1
tt5117670,Peter Rabbit,2018,02-09-2018,95,PG,PG,6.5,29748,281,138,50000000,115253424,351266433,3725,3725,Animation,Adventure,Comedy,USA,Austra,,Will Gluck,James Corden,Fayssal Bazzi,Domhnall Gleeson,Sony Pictures/Columbia,Feature adaptation of Beatrix Potter's classic tale of a rebellious rabbit trying to sneak into a farmer's vegetable garden.,730,10,1
tt5052474,Sicario: Day of the Soldado,2018,06-29-2018,122,R,R,7.1,105275,631,295,35000000,50072235,75836683,3055,3055,Action,Crime,Drama,USA,,,Stefano Sollima,Benicio Del Toro,Josh Brolin,Isabela Moner,Sony Pictures/Columbia,"The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.",730,10,1
tt1222817,Zookeeper,2011,07-08-2011,102,PG,PG,5.2,53731,132,179,80000000,80360843,169852759,3482,3482,Comedy,Family,Fantasy,USA,,,Frank Coraci,Kevin James,Rosario Dawson,Leslie Bibb,Sony Pictures/Columbia,"A group of zoo animals decide to break their code of silence in order to help their lovable zookeeper find love, without opting to leave his current job for something more illustrious.",790,10,3
tt4799050,Rough Night,2017,06-16-2017,101,R,R,5.2,41715,203,175,20000000,22105643,47347283,3162,3162,Comedy,Crime,Thrille,USA,,,Lucia Aniello,Scarlett Johansso,Jillian Bell,Zo¢®¢® Kravitz,Sony Pictures/Columbia,Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,730,10,1
tt0355702,Lords of Dogtown,2005,06-03-2005,107,PG-13,PG-13,7.1,49937,201,117,25000000,11273517,13411957,1865,1865,Biography,Drama,Sport,USA,German,,Catherine Hardwic,John Robinson,Emile Hirsch,Rebecca De Mornay,Sony Pictures/Columbia,"The film follows the surf and skateboarding trends that originated in Venice, California during the 1970's.",730,10,1
tt1210166,Moneyball,2011,09-23-2011,133,PG-13,PG-13,7.6,334780,372,433,50000000,75605492,110206216,2993,3018,Biography,Drama,Sport,USA,,,Bennett Miller,Brad Pitt,Jonah Hill,Philip Seymour Hof,Sony Pictures/Columbia,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,850,10,5
tt0413300,Spider-Man 3,2007,05-04-2007,139,PG-13,PG-13,6.2,471773,2011,413,258000000,336530303,890871626,4252,4324,Action,Adventure,,USA,,,Sam Raimi,Tobey Maguire,Kirsten Dunst,James Franco,Sony Pictures/Columbia,"A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.",730,10,1
tt1190080,2012,2009,11-13-2009,158,PG-13,PG-13,5.8,334427,1135,226,200000000,166112167,788550900,3404,3444,Action,Adventure,Sci-Fi,USA,,,Roland Emmerich,John Cusack,Amanda Peet,Chiwetel Ejiofor,Sony Pictures/Columbia,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,730,10,1
tt0080923,Inferno,1980,04-02-1980,106,PG-13,PG-13,6.6,16868,138,151,3000000,.,.,3576,3576,Horror,,,Ita,,,Dario Argento,Leigh McCloskey,Irene Miracle,Eleonora Giorgi,Sony Pictures/Columbia,An American college student in Rome and his sister in New York investigate a series of killings in both locations where their resident addresses are the domain of two covens of witches.,730,10,1
tt0411061,88 Minutes,2007,04-18-2008,108,R,R,5.9,72229,270,155,30000000,17213467,32593385,2168,2168,Crime,Drama,Mystery,USA,German,Canad,Jon Avnet,Al Pacino,Alicia Witt,Leelee Sobieski,Sony Pictures/Columbia,"On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call informing him that he has 88 minutes left to live.",730,10,1
tt0467200,The Other Boleyn Girl,2008,02-29-2008,115,PG-13,PG-13,6.7,98518,268,174,35000000,26814957,77716017,1166,1212,Biography,Drama,History,UK,USA,,Justin Chadwick,Natalie Portman,Scarlett Johansson,Eric Bana,Sony Pictures/Columbia,Two sisters contend for the affection of King Henry VIII.,730,10,1
tt4052882,The Shallows,2016,06-24-2016,86,PG-13,PG-13,6.3,111183,491,401,17000000,55124043,119100758,2962,2962,Drama,Horror,Thrille,USA,,,Jaume Collet-Serr,Blake Lively,¢®¢®scar Jaenada,Angelo Josue Lozan,Sony Pictures/Columbia,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.",730,10,1
tt1156398,Zombieland,2009,10-02-2009,88,R,R,7.6,482780,680,476,23600000,75590286,102392080,3036,3171,Adventure,Comedy,Horror,USA,,,Ruben Fleischer,Jesse Eisenberg,Woody Harrelson,Emma Stone,Sony Pictures/Columbia,"A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",850,10,5
tt1155076,The Karate Kid,2010,06-11-2010,140,PG,PG,6.2,149904,459,264,40000000,176591618,359126022,3663,3740,Action,Drama,Family,USA,China,,Harald Zwart,Jaden Smith,Jackie Chan,Taraji P. Henson,Sony Pictures/Columbia,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.",730,10,1
tt0374536,Bewitched,2005,06-24-2005,102,PG-13,PG-13,4.8,66194,508,170,85000000,63313159,131426169,3174,3188,Comedy,Fantasy,Romance,USA,,,Nora Ephron,Nicole Kidman,Will Ferrell,Shirley MacLaine,Sony Pictures/Columbia,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom",730,10,1
tt3766354,The Equalizer 2,2018,07-20-2018,121,R,R,6.7,108774,658,224,62000000,102084362,190400157,3388,3388,Action,Crime,Thrille,USA,,,Antoine Fuqua,Denzel Washington,Pedro Pascal,Ashton Sanders,Sony Pictures/Columbia,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",730,10,1
tt1142988,The Ugly Truth,2009,07-24-2009,96,R,R,6.4,193546,186,175,38000000,88915214,321682600,2882,2975,Comedy,Romance,,USA,,,Robert Luketic,Katherine Heigl,Gerard Butler,Bree Turner,Sony Pictures/Columbia,An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.,730,10,1
tt1135503,Julie & Julia,2009,08-07-2009,118,PG-13,PG-13,7,98646,313,262,40000000,94125426,129540499,2354,2528,Biography,Drama,Romance,USA,,,Nora Ephron,Meryl Streep,Amy Adams,Stanley Tucci,Sony Pictures/Columbia,Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.,730,10,1
tt3530002,The Night Before,2015,11-20-2015,101,R,R,6.4,59826,130,169,25000000,43047372,52395996,2960,2960,Comedy,Fantasy,,USA,,,Jonathan Levine,Joseph Gordon-Lev,Seth Rogen,Anthony Mackie,Sony Pictures/Columbia,"On Christmas eve, three lifelong friends spend the night in New York City looking for the Holy Grail of Christmas parties.",730,10,1
tt1124035,The Ides of March,2011,10-07-2011,101,R,R,7.1,209134,302,432,12500000,40962534,75993061,2199,2199,Drama,Thriller,,USA,,,George Clooney,Ryan Gosling,George Clooney,Philip Seymour Hof,Sony Pictures/Columbia,An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.,730,10,1
tt3450650,Paul Blart: Mall Cop 2,2015,04-17-2015,94,PG,PG,4.4,31788,163,81,30000000,71038190,107588225,3633,3633,Action,Comedy,Crime,USA,,,Andy Fickman,Kevin James,Raini Rodriguez,Neal McDonough,Sony Pictures/Columbia,"After six years of keeping our malls safe, Paul Blart has earned a well-deserved vacation. He heads to Las Vegas with his teenage daughter before she heads off to college. But safety never takes a holiday and when duty calls, Blart answers.",790,10,3
tt0087538,The Karate Kid,1984,06-22-1984,126,PG,PG,7.2,162092,272,101,8000000,91077276,91077276,3663,3740,Action,Drama,Family,USA,Japan,,John G. Avildsen,Ralph Macchio,Pat Morita,Elisabeth Shue,Sony Pictures/Columbia,"A boy and his mother move to California for a new job. He struggles to fit in, as a group of karate students starts to bully him for dating a rich girl from their clique. It's up to the Japanese landlord, Miyagi, to teach him karate.",1000,10,10
tt1114740,Paul Blart: Mall Cop,2009,01-16-2009,91,PG,PG,5.2,97589,226,169,26000000,146336178,183293131,3144,3206,Action,Comedy,Crime,USA,,,Steve Carr,Kevin James',Keir O'Donnell,Jayma Mays,Sony Pictures/Columbia,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",730,10,1
tt3231054,Risen,2016,02-19-2016,107,PG-13,PG-13,6.2,23267,180,138,20000000,36880033,46069568,2915,2915,Action,Drama,History,USA,,,Kevin Reynolds,Joseph Fiennes,Tom Felton,Peter Firth,Sony Pictures/Columbia,"In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of",730,10,1
tt0457939,The Holiday,2006,12-08-2006,138,PG-13,PG-13,6.9,224458,534,165,85000000,63224849,205135175,2610,2698,Comedy,Romance,,USA,,,Nancy Meyers,Cameron Diaz,Kate Winslet,Jude Law,Sony Pictures/Columbia,"Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.",730,10,1
tt0372237,Guess Who,2005,03-25-2005,105,PG-13,PG-13,5.9,38576,161,104,35000000,68915888,101866030,3147,3147,Comedy,Romance,,USA,,,Kevin Rodney Sull,Bernie Mac,Ashton Kutcher,Zoe Saldana,Sony Pictures/Columbia,"A young woman, Theresa, brings her boyfriend, Simon, home to meet her parents and surprise them with the news of their engagement. Another surprise: Simon is white.",790,10,3
tt3062096,Inferno,2016,10-28-2016,121,PG-13,PG-13,6.2,143570,376,308,75000000,34343574,220021259,3576,3576,Action,Adventure,Crime,USA,Hungar,,Ron Howard,Tom Hanks,Felicity Jones,Omar Sy,Sony Pictures/Columbia,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.",730,10,1
tt0455944,The Equalizer,2014,09-26-2014,132,R,R,7.2,310319,575,321,55000000,101530738,192330738,3236,3236,Action,Crime,Thrille,USA,,,Antoine Fuqua,Denzel Washington,Marton Csokas,Chlo¢®¢® Grace Mor,Sony Pictures/Columbia,"A man believes he has put his mysterious past behind him and has dedicated himself to beginning a new, quiet life. But when he meets a young girl under the control of ultra-violent Russian gangsters, he can't stand idly by - he has to help her.",1000,10,10
tt1074638,Skyfall,2012,11-09-2012,143,PG-13,PG-13,7.7,600350,1549,726,200000000,304360277,1108561013,3505,3526,Action,Adventure,Thrille,UK,USA,,Sam Mendes,Daniel Craig,Judi Dench,Javier Bardem,Sony Pictures/Columbia,"Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",1000,10,10
tt1071875,Ghost Rider: Spirit of Vengeance,2011,02-17-2012,96,PG-13,PG-13,4.3,105598,353,295,57000000,51774002,132563930,3174,3174,Action,Fantasy,Thrille,USA,United,,Mark Neveldine,Nicolas Cage,Violante Placido,Ciar¢®¢®n Hinds,Sony Pictures/Columbia,"Johnny Blaze, tortured by the Ghost Rider's curse, gets a chance of redemption through protecting the Devil's son, whose father is pursuing him.",730,10,1
tt1051904,Goosebumps,2015,10-16-2015,103,PG,PG,6.3,75152,197,245,58000000,80080379,158260952,3501,3618,Adventure,Comedy,Family,USA,Austra,,Rob Letterman,Jack Black,Dylan Minnette,Odeya Rush,Sony Pictures/Columbia,"A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.",790,10,3
tt0259324,Ghost Rider,2007,02-16-2007,114,PG-13,PG-13,5.2,212991,703,283,110000000,115802596,228738393,3619,3620,Action,Fantasy,Thrille,USA,Austra,,Mark Steven Johns,Matt Long,Raquel Alessi,Brett Cullen,Sony Pictures/Columbia,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",730,10,1
tt0454921,The Pursuit of Happyness,2006,12-15-2006,117,PG-13,PG-13,8,415051,702,200,55000000,163566459,307077295,2852,3169,Biography,Drama,,USA,,,Gabriele Muccino,Will Smith,Jaden Smith,Thandie Newton,Sony Pictures/Columbia,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,1000,10,10
tt1045778,Year One,2009,06-19-2009,97,PG-13,PG-13,4.9,87601,231,171,60000000,43337279,62357900,3022,3024,Adventure,Comedy,,USA,,,Harold Ramis,Jack Black,Michael Cera,Oliver Platt,Sony Pictures/Columbia,"After being banished from their tribe, two hunter-gatherers encounter Biblical characters and eventually wind up in the city of Sodom.",730,10,1
tt1042877,Cadillac Records,2008,12-05-2008,109,R,R,7,18717,92,85,12000000,8195551,8883019,687,701,Biography,Drama,Music,USA,,,Darnell Martin,Josh Alscher,Tim Bellow,Tony Bentley,Sony Pictures/Columbia,Chronicles the rise of Chess Records and its recording artists.,730,10,1
tt1038919,The Bounty Hunter,2010,03-19-2010,110,PG-13,PG-13,5.6,115030,145,163,40000000,67061228,136333522,3074,3118,Action,Comedy,Romance,USA,,,Andy Tennant,Gerard Butler,Jennifer Aniston,Gio Perez,Sony Pictures/Columbia,"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.",730,10,1
tt2510894,Hotel Transylvania 2,2015,09-25-2015,89,PG,PG,6.7,96526,148,177,80000000,169700110,474800000,3754,3768,Animation,Comedy,Family,USA,,,Genndy Tartakovsk,Adam Sandler,Andy Samberg,Selena Gomez,Sony Pictures/Columbia,"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.",730,10,1
tt2398241,Smurfs: The Lost Village,2017,04-07-2017,90,PG,PG,6,16323,85,106,60000000,45020282,197183546,3610,3610,Animation,Adventure,Comedy,USA,,,Kelly Asbury,Demi Lovato,Rainn Wilson,Joe Manganiello,Sony Pictures/Columbia,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.",730,10,1
tt2379713,Spectre,2015,11-06-2015,148,PG-13,PG-13,6.8,359445,1101,636,245000000,200074609,880674609,3929,3929,Action,Adventure,Thrille,UK,USA,,Sam Mendes,Daniel Craig,Christoph Waltz,L¢®¢®a Seydoux,Sony Pictures/Columbia,"A cryptic message from James Bond's past sends him on a trail to uncover the exsistence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.",730,10,1
tt2334879,White House Down,2013,06-28-2013,131,PG-13,PG-13,6.4,195780,484,351,150000000,73103784,205366737,3222,3222,Action,Drama,Thrille,USA,,,Roland Emmerich,Channing Tatum,Jamie Foxx,Maggie Gyllenhaal,Sony Pictures/Columbia,"While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.",790,10,3
tt0400717,Open Season,2006,09-29-2006,86,PG,PG,6.1,80784,109,106,85000000,85105259,197309027,3833,3833,Animation,Adventure,Comedy,USA,,,Roger Allers,Martin Lawrence,Ashton Kutcher,Gary Sinise,Sony Pictures/Columbia,"Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",730,10,1
