antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"['I-1055', 'I-1010']",['I-1057'],0.17932797662527392,0.4390065741417093,0.10007304601899196,0.5580448065173116,1.2711536441301157,0.02134688535296593,1.2693445718729066
"['I-1001', 'I-1012']",['I-1042'],0.18261504747991233,0.44777209642074506,0.10189919649379109,0.558,1.2461696574225123,0.020129273845736845,1.2493843972381335
"['I-1047', 'I-1050']",['I-1057'],0.20160701241782322,0.4390065741417093,0.11249086924762601,0.5579710144927537,1.2709855554751743,0.023984065403132387,1.2691326683351496
"['I-1013', 'I-1053']",['I-1009'],0.18590211833455075,0.3966398831263696,0.10372534696859022,0.5579567779960708,1.4067087091650476,0.029989152479429473,1.3649346643941243
"['I-1055', 'I-1057']",['I-1042'],0.20489408327246164,0.44777209642074506,0.11431701972242513,0.5579322638146168,1.2460183836251393,0.022571166511308263,1.2491929593062987
"['I-1044', 'I-1042', 'I-1045']",['I-1051'],0.1891891891891892,0.3922571219868517,0.10555149744338933,0.5579150579150579,1.422319765895185,0.03134069058101198,1.3747196978638028
"['I-1010', 'I-1016']",['I-1047'],0.23046018991964937,0.4024835646457268,0.12856099342585828,0.5578446909667195,1.3860061378102342,0.035804554678066605,1.351372296446403
"['I-1008', 'I-1050']",['I-1007'],0.19576333089846604,0.4039444850255661,0.10920379839298758,0.5578358208955223,1.3809714987449728,0.030126280506317216,1.3480411646679178
"['I-1044', 'I-1012']","['I-1013', 'I-1045']",0.2337472607742878,0.23776479181884588,0.13038714390065742,0.5578125,2.346068548387097,0.0748102751044334,1.723782802953847
['I-1014'],['I-1007'],0.3254200146092038,0.4039444850255661,0.18151935719503287,0.5578002244668911,1.3808833766639674,0.05006773697670586,1.3479326493457375
['I-1031'],['I-1016'],0.3287070854638422,0.40175310445580714,0.183345507669832,0.5577777777777778,1.388359595959596,0.05128641562811306,1.3528196130396322
"['I-1031', 'I-1016']","['I-1010', 'I-1012']",0.183345507669832,0.24032140248356465,0.10226442658875091,0.5577689243027889,2.3209290497584134,0.05820257704647573,1.7178317835732007
"['I-1065', 'I-1047']",['I-1042'],0.1866325785244704,0.44777209642074506,0.10409057706355003,0.5577299412915852,1.2455665409921373,0.02052171611723859,1.248621498800882
"['I-1055', 'I-1050']",['I-1057'],0.1866325785244704,0.4390065741417093,0.10409057706355003,0.5577299412915852,1.2704364220102828,0.022157648142288724,1.268440887670737
"['I-1065', 'I-1047']",['I-1012'],0.1866325785244704,0.42111029948867784,0.10409057706355003,0.5577299412915852,1.3244272153134087,0.025497676026766114,1.308905473280025
"['I-1055', 'I-1050']",['I-1042'],0.1866325785244704,0.44777209642074506,0.10409057706355003,0.5577299412915852,1.2455665409921373,0.02052171611723859,1.248621498800882
"['I-1010', 'I-1036']",['I-1041'],0.1866325785244704,0.42658875091307524,0.10409057706355003,0.5577299412915852,1.3074183041578427,0.024475218511109773,1.2965183552363653
"['I-1054', 'I-1041']",['I-1006'],0.18991964937910885,0.4010226442658875,0.10591672753834916,0.5576923076923076,1.3906753537901075,0.029754647546288704,1.3542096738336453
