movie_id,release_date,genre,country,language
tt0299172,02-Apr-04,"Animation, Adventure, Comedy, Family, Music, Western",USA,"english, mandarin"
tt0120179,13-Jun-97,"Action, Adventure, Crime, Romance, Thriller",USA,english
tt0320661,06-May-05,"Action, Adventure, Drama, History, War","UK, Germany, Spain, Morocco, USA",english
tt1219827,31-Mar-17,"Action, Drama, Sci-Fi, Thriller","USA, India, Hong Kong, China, UK",english
tt0327437,16-Jun-04,"Action, Adventure, Comedy, Family, Western","USA, Germany, Ireland, UK",english
tt0120737,19-Dec-01,"Adventure, Drama, Fantasy","New Zealand, USA",english
tt0312528,21-Nov-03,"Adventure, Comedy, Family, Fantasy",USA,english
tt0248667,25-Dec-01,"Biography, Drama, Sport",USA,english
tt3659388,02-Oct-15,"Adventure, Drama, Sci-Fi","UK, USA, Hungary",english
tt3640424,23-Nov-16,"Action, Drama, Romance, Thriller, War","UK, USA",english
tt0343818,16-Jul-04,"Action, Drama, Sci-Fi, Thriller","USA, Germany",english
tt0164912,17-Dec-99,"Adventure, Comedy, Family, Fantasy","Germany, USA",english
tt0780521,11-Dec-09,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",USA,english
tt0443649,07-Mar-08,"Action, Adventure, Drama, Fantasy, History","USA, South Africa",english
tt3416828,22-Jul-16,"Animation, Adventure, Comedy, Family, Fantasy, Romance, Sci-Fi",USA,english
tt0141907,27-Apr-01,"Comedy, Romance",USA,English
tt4649466,22-Sep-17,"Action, Adventure, Comedy","UK, USA",english
tt0187078,09-Jun-00,"Action, Crime, Thriller",USA,english
tt0172495,05-May-00,"Action, Adventure, Drama","USA, UK, Malta, Morocco",english
tt1620680,09-Mar-18,"Adventure, Family, Fantasy, Sci-Fi",USA,english
tt1152836,01-Jul-09,"Biography, Crime, Drama, History","USA, Japan",english
tt0381061,17-Nov-06,"Action, Adventure, Thriller","UK, Czech Republic, USA, Germany, Bahamas",english
tt0181689,21-Jun-02,"Action, Crime, Mystery, Sci-Fi, Thriller",USA,english
tt4701182,21-Dec-18,"Action, Adventure, Sci-Fi","China, USA",english
tt1371111,26-Oct-12,"Action, Drama, Mystery, Sci-Fi","Germany, USA, Hong Kong, Singapore, China",english
tt0295297,15-Nov-02,"Adventure, Family, Fantasy, Mystery","UK, USA, Germany",english
tt0103064,03-Jul-91,"Action, Sci-Fi",USA,english
tt0112462,16-Jun-95,"Action, Adventure, Fantasy","USA, UK",english
tt0133152,27-Jul-01,"Action, Adventure, Sci-Fi, Thriller",USA,english
tt0368891,19-Nov-04,"Action, Adventure, Mystery, Thriller",USA,english
tt1853728,25-Dec-12,"Drama, Western",USA,"english, french, german"
tt8579674,10-Jan-20,"Drama, War","USA, UK, India, Spain, Canada",english
tt0970866,22-Dec-10,"Comedy, Romance",USA,english
tt0111503,15-Jul-94,"Action, Comedy, Thriller",USA,english
tt0765429,02-Nov-07,"Biography, Crime, Drama, Thriller","USA, UK",english
tt0844471,18-Sep-09,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",USA,english
tt1386588,06-Aug-10,"Action, Comedy, Crime",USA,"english, english"
tt0339291,17-Dec-04,"Adventure, Comedy, Family, Fantasy","Germany, USA",english
tt0993846,25-Dec-13,"Biography, Crime, Drama",USA,english
tt0848537,24-May-13,"Animation, Adventure, Family, Fantasy, Mystery, Thriller",USA,english
tt0116213,21-Jun-96,"Action, Drama, Thriller",USA,english
tt0116583,21-Jun-96,"Animation, Drama, Family, Musical, Romance",USA,"English, Latin"
tt0120917,15-Dec-00,"Animation, Adventure, Comedy, Family, Fantasy",USA,english
tt1764651,17-Aug-12,"Action, Adventure, Thriller","USA, Germany",english
tt0386117,16-Oct-09,"Adventure, Drama, Family, Fantasy","Germany, Australia, USA",english
tt0449010,15-Dec-06,"Action, Adventure, Family, Fantasy","USA, UK, Hungary",english
tt1267297,25-Jul-14,"Action, Adventure, Fantasy","USA, Hungary",english
tt1243957,10-Dec-10,"Action, Adventure, Crime, Mystery, Romance, Thriller","USA, France, Italy, UK",english
tt0146675,24-Nov-99,"Action, Fantasy, Horror, Thriller",USA,english
tt5814534,25-Dec-19,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",USA,"English, Japanese"
tt0327162,11-Jun-04,"Comedy, Horror, Sci-Fi, Thriller",USA,English
tt0423294,08-Jun-07,"Animation, Comedy, Family, Sport",USA,english
tt0450259,08-Dec-06,"Adventure, Drama, Thriller","USA, Germany",english
tt6924650,08-Nov-19,"Action, Drama, History, War","USA, China, Hong Kong, Canada",english
tt1219342,24-Sep-10,"Animation, Action, Adventure, Family, Fantasy, Mystery, Thriller, War","USA, Australia",english
tt0120201,07-Nov-97,"Action, Adventure, Sci-Fi, Thriller",USA,english
tt0457400,05-Jun-09,"Action, Adventure, Comedy, Sci-Fi",USA,english
tt0316396,25-Dec-03,"Adventure, Family, Fantasy, Romance","UK, Australia, USA, New Zealand",english
tt6428676,15-Mar-19,"Animation, Adventure, Comedy, Family, Fantasy","Spain, USA",english
tt0327554,23-Jul-04,"Action, Crime, Fantasy",USA,english
tt2333784,15-Aug-14,"Action, Adventure, Thriller","USA, France, Bulgaria, Germany",english
tt0133240,27-Nov-02,"Animation, Adventure, Family, Sci-Fi",USA,english
tt0947810,12-Mar-10,"Action, Drama, Thriller, War","UK, France, Spain, USA",english
tt1981128,20-Oct-17,"Action, Sci-Fi, Thriller",USA,english
tt2058673,25-Dec-15,"Action, Crime, Sport, Thriller","China, Germany, USA, Austria, Italy, Canada",english
tt5697572,20-Dec-19,"Comedy, Drama, Family, Fantasy, Musical","UK, USA",English
tt1390411,11-Dec-15,"Action, Adventure, Biography, Drama, History","USA, Australia, Spain",english
tt2209764,18-Apr-14,"Action, Drama, Sci-Fi, Thriller","UK, China, USA",english
tt0362165,18-Feb-05,"Comedy, Family, Fantasy","USA, Germany",english
tt1571234,14-Dec-18,"Action, Adventure, Fantasy, Sci-Fi, Thriller","USA, New Zealand",english
tt0180052,16-Aug-02,"Comedy, Action, Sci-Fi","USA, Australia",English
tt3089630,29-May-20,"Adventure, Family, Fantasy, Sci-Fi",USA,english
tt2452042,06-Nov-15,"Animation, Adventure, Comedy, Drama, Family",USA,english
tt3513498,08-Feb-19,"Animation, Action, Adventure, Comedy, Family, Fantasy, Musical","Denmark, Norway, Australia, USA",english
tt4532826,21-Nov-18,"Action, Adventure, Thriller",USA,english
tt0209163,04-May-01,"Action, Adventure, Fantasy, Thriller",USA,english
tt0217505,20-Dec-02,"Crime, Drama","USA, Italy",english
tt2316204,19-May-17,"Horror, Sci-Fi, Thriller","USA, UK",english
tt1661199,13-Mar-15,"Drama, Family, Fantasy, Romance","USA, UK",english
tt1667889,13-Jul-12,"Animation, Adventure, Comedy, Drama, Family, Fantasy",USA,english
tt0265086,18-Jan-02,"Drama, History, War","USA, UK",english
tt1261945,27-May-10,"Comedy, Drama, Romance",USA,english
tt0814255,12-Feb-10,"Adventure, Family, Fantasy","UK, Canada, USA",english
tt1790886,10-Aug-12,Comedy,USA,english
tt0477080,12-Nov-10,"Action, Thriller",USA,english
tt0119116,09-May-97,"Action, Adventure, Sci-Fi","France, UK, USA",english
tt0138749,31-Mar-00,"Animation, Adventure, Comedy, Family, Romance",USA,English
tt0380510,15-Jan-10,"Drama, Fantasy, Thriller","USA, UK, New Zealand",english
tt2638144,19-Aug-16,"Action, Adventure, Drama, History",USA,english
tt1121096,06-Feb-15,"Action, Adventure, Fantasy","USA, UK, Canada, China",english
tt0266543,30-May-03,"Animation, Adventure, Comedy, Family","USA, Australia",english
tt0167260,17-Dec-03,"Adventure, Drama, Fantasy","New Zealand, USA",english
tt0167261,18-Dec-02,"Adventure, Drama, Fantasy","New Zealand, USA",english
tt0146316,15-Jun-01,"Action, Adventure, Fantasy, Thriller","USA, UK, Japan, Germany",english
tt5026378,08-Jun-15,Documentary,UK,"arabic, english, swedish"
tt0163025,18-Jul-01,"Action, Adventure, Sci-Fi, Thriller",USA,"English, Spanish"
tt1318514,05-Aug-11,"Action, Drama, Sci-Fi, Thriller","USA, UK, Canada",english
tt0416236,14-Feb-08,"Action, Adventure, Drama, Family, Fantasy",USA,english
tt0317705,05-Nov-04,"Animation, Action, Adventure, Family",USA,english
tt1606378,14-Feb-13,"Action, Thriller","USA, Russia, Hungary",english
tt0318974,09-Apr-04,"Drama, History, War, Western",USA,"English, Spanish"
tt0112760,22-Dec-95,"Action, Adventure, Comedy","France, Italy, Germany, USA",English
tt0359950,25-Dec-13,"Comedy, Drama, Fantasy, Romance","USA, UK",english
tt2283362,20-Dec-17,"Action, Adventure, Comedy, Fantasy","USA, India, Canada, UK, Australia, Germany",english
tt0119654,02-Jul-97,"Action, Adventure, Comedy, Sci-Fi",USA,english
tt0120363,24-Nov-99,"Animation, Adventure, Comedy, Family, Fantasy",USA,english
tt0266915,03-Aug-01,"Action, Comedy, Crime, Thriller","Hong Kong, USA",english
tt0988045,25-Dec-09,"Action, Adventure, Crime, Mystery, Thriller","USA, Germany, UK",english
tt1080016,01-Jul-09,"Animation, Adventure, Comedy, Family",USA,english
tt1502397,17-Jan-20,"Action, Comedy, Crime, Thriller","USA, Mexico",english
tt0161081,21-Jul-00,"Drama, Fantasy, Horror, Mystery, Thriller",USA,english
tt1436562,15-Apr-11,"Animation, Adventure, Comedy, Crime, Family, Musical","USA, Brazil","english, portuguese"
tt7131622,26-Jul-19,"Comedy, Drama","USA, UK, China",english
tt0407887,06-Oct-06,"Crime, Drama, Thriller",USA,english
tt0160127,03-Nov-00,"Action, Adventure, Comedy, Crime, Thriller","USA, Germany",english
tt0120762,19-Jun-98,"Animation, Adventure, Family, Fantasy, Musical, War",USA,"English, Mandarin"
tt3794354,14-Feb-20,"Action, Adventure, Family, Sci-Fi","USA, Japan, Canada",english
tt0942385,13-Aug-08,"Action, Comedy, War","USA, UK, Germany",english
tt1568346,21-Dec-11,"Crime, Drama, Mystery, Thriller","USA, Sweden, Norway",english
tt0118884,11-Jul-97,"Drama, Mystery, Sci-Fi, Thriller",USA,english
tt0960144,06-Jun-08,Comedy,USA,english
tt0112864,19-May-95,"Action, Adventure, Thriller",USA,english
tt2404435,23-Sep-16,"Action, Adventure, Western",USA,english
tt2974918,18-Dec-15,"Animation, Adventure, Comedy, Family, Fantasy, Music",USA,english
tt0230011,22-Jun-01,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",USA,"english, french, spanish"
tt0985699,25-Dec-08,"Drama, History, Thriller, War","USA, Germany",english
tt2120120,24-Jul-15,"Action, Comedy, Sci-Fi","USA, China, Canada",english
tt0338094,26-Nov-03,"Comedy, Family, Fantasy, Horror, Mystery",USA,english
tt0164052,04-Aug-00,"Action, Horror, Sci-Fi, Thriller","USA, Germany",English
tt0373926,22-Apr-05,"Crime, Mystery, Thriller","UK, France, Germany, USA",english
tt1854564,07-Aug-13,"Adventure, Family, Fantasy, Thriller",USA,english
tt0325703,25-Jul-03,"Action, Adventure, Fantasy","USA, Germany, Japan, UK, Hong Kong",english
tt3110958,10-Jun-16,"Action, Adventure, Comedy, Crime, Mystery, Thriller","France, USA",english
tt0266987,21-Nov-01,"Action, Crime, Thriller","Germany, USA, Japan, France",english
tt0120053,04-Apr-97,"Action, Adventure, Romance, Sci-Fi, Thriller",USA,"English, Russian"
tt0183523,10-Mar-00,"Adventure, Sci-Fi, Thriller",USA,English
tt1365519,16-Mar-18,"Action, Adventure, Fantasy, Thriller","UK, USA",english
tt0182789,17-Dec-99,"Comedy, Drama, Sci-Fi","USA, Germany",english
tt0349683,07-Jul-04,"Action, Adventure, Drama, History, War","USA, UK, Ireland",english
tt0120461,25-Apr-97,"Action, Drama, Sci-Fi, Thriller",USA,english
tt0118972,26-Mar-97,"Action, Crime, Drama, Thriller",USA,english
tt0267626,19-Jul-02,"Drama, History, Thriller, War","UK, Germany, Canada, USA",english
tt0816462,19-Aug-11,"Action, Adventure, Fantasy",USA,english
tt1509767,21-Oct-11,"Action, Adventure, History, Romance, Thriller","USA, Germany, France, UK",english
tt7232438,07-Sep-17,"Drama, Horror, Thriller",Thailand,english
tt1041804,08-Dec-11,"Action, Family, Fantasy, Musical","UK, Hungary",english
tt5519340,22-Dec-17,"Action, Crime, Fantasy, Sci-Fi, Thriller",USA,english
tt0478855,15-Jan-08,"Action, Horror",USA,english
tt0117998,10-May-96,"Action, Adventure, Thriller",USA,english
tt0352248,03-Jun-05,"Biography, Drama, History, Romance, Sport",USA,english
tt3829266,14-Sep-18,"Action, Adventure, Sci-Fi, Thriller","USA, Canada",english
tt0120667,08-Jul-05,"Action, Adventure, Fantasy, Sci-Fi","USA, Germany",english
tt0212985,09-Feb-01,"Crime, Drama, Thriller","USA, UK, Italy",english
tt0329575,25-Jul-03,"Drama, History, Sport",USA,english
tt0162222,22-Dec-00,"Adventure, Drama, Romance",USA,english
tt0366548,17-Nov-06,"Animation, Adventure, Comedy, Family, Music, Musical, Romance","USA, Australia",english
tt0240772,07-Dec-01,"Crime, Thriller",USA,english
tt0372183,23-Jul-04,"Action, Mystery, Thriller","USA, Germany",english
tt0118571,25-Jul-97,"Action, Drama, Thriller","USA, Germany",english
tt1013752,03-Apr-09,"Action, Adventure, Thriller","USA, Japan",english
tt0451079,14-Mar-08,"Animation, Adventure, Comedy, Family, Fantasy",USA,english
tt1840309,21-Mar-14,"Action, Adventure, Mystery, Sci-Fi",USA,english
tt0837562,28-Sep-12,"Animation, Comedy, Family, Fantasy, Horror",USA,english
tt0448115,05-Apr-19,"Action, Adventure, Comedy, Fantasy","USA, Canada",english
tt0461770,21-Nov-07,"Animation, Comedy, Family, Fantasy, Musical, Romance",USA,english
tt1599348,10-Feb-12,"Action, Thriller","South Africa, Japan, USA","afrikaans, english, spanish"
tt0496806,08-Jun-07,"Action, Crime, Thriller",USA,english
tt1230414,25-Dec-09,"Comedy, Drama, Romance","USA, Japan",english
tt0120660,20-Nov-98,"Action, Thriller",USA,english
tt0400717,29-Sep-06,"Animation, Adventure, Comedy, Family, Fantasy",USA,english
tt0471042,04-Nov-11,"Action, Comedy, Crime",USA,english
tt0211181,22-Nov-00,"Adventure, Comedy, Family","USA, UK",english
tt1667353,30-Mar-12,"Adventure, Comedy, Drama, Family, Fantasy","USA, Canada",english
tt0457939,08-Dec-06,"Comedy, Romance",USA,english
tt0463985,16-Jun-06,"Action, Crime, Thriller","USA, Germany, Japan","english, japanese"
tt0397535,23-Dec-05,"Drama, Romance","USA, Japan, France",english
tt0215750,16-Mar-01,"Drama, History, War","Ireland, UK, France, Germany, USA",english
tt0107362,18-Jun-93,"Action, Adventure, Comedy, Fantasy",USA,english
tt0327850,26-Sep-03,"Action, Adventure, Comedy, Thriller",USA,english
tt1430607,23-Nov-11,"Animation, Adventure, Comedy, Family, Fantasy","UK, USA",english
tt1293847,20-Jan-17,"Action, Adventure, Thriller","China, Canada, USA",english
tt0119643,13-Nov-98,"Drama, Fantasy, Romance",USA,english
tt1287468,30-Jul-10,"Action, Comedy, Family, Fantasy","USA, Australia",english
tt0233469,08-Feb-02,"Action, Drama, Thriller","USA, Mexico","english, spanish"
tt0284490,15-Mar-02,"Action, Comedy, Crime","USA, Australia",english
tt0113492,30-Jun-95,"Action, Crime, Sci-Fi, Thriller",USA,english
tt0443706,02-Mar-07,"Crime, Drama, Mystery, Thriller",USA,english
tt0446029,13-Aug-10,"Action, Comedy, Fantasy, Romance","USA, UK, Canada, Japan",english
tt0298814,28-Mar-03,"Action, Adventure, Sci-Fi, Thriller","USA, Germany, Canada, UK",english
tt1804538,09-May-97,"Documentary, Short",Finland,english
tt1485796,20-Dec-17,"Biography, Drama, Musical",USA,english
tt0267913,14-Jun-02,"Adventure, Comedy, Family, Fantasy, Mystery","USA, Australia",english
tt0144528,28-Jul-00,"Comedy, Romance, Sci-Fi",USA,english
tt1821694,19-Jul-13,"Action, Comedy, Crime, Thriller","USA, France, Canada",english
tt0389860,23-Jun-06,"Comedy, Drama, Fantasy, Romance",USA,english
tt0413895,15-Dec-06,"Comedy, Family, Fantasy","USA, Germany, Australia",english
tt0489099,14-Feb-08,"Action, Adventure, Sci-Fi, Thriller","USA, Canada, Mexico, Spain, Italy",english
tt0411477,11-Jul-08,"Action, Adventure, Fantasy, Horror, Sci-Fi, War","USA, Germany, Hungary",english
tt0398165,27-May-05,"Comedy, Crime, Sport",USA,english
tt1320253,13-Aug-10,"Action, Adventure, Thriller","USA, Bulgaria","english, somali, spanish"
tt7713068,07-Feb-20,"Action, Adventure, Crime","USA, UK",english
tt0216216,17-Nov-00,"Action, Mystery, Sci-Fi, Thriller","USA, Canada",english
tt0315327,23-May-03,"Comedy, Drama, Fantasy",USA,english
tt1392170,23-Mar-12,"Action, Adventure, Sci-Fi, Thriller",USA,english
tt1411697,26-May-11,Comedy,"USA, Thailand","english, english"
tt0117060,22-May-96,"Action, Adventure, Thriller",USA,english
tt4116284,10-Feb-17,"Animation, Action, Comedy, Family","USA, Denmark",english
tt2510894,25-Sep-15,"Animation, Comedy, Family, Fantasy, Horror",USA,english
tt0103776,19-Jun-92,"Action, Crime, Fantasy","USA, UK",english
tt5113040,07-Jun-19,"Animation, Adventure, Comedy, Family","USA, France, Japan",english
tt0120616,07-May-99,"Action, Adventure, Fantasy",USA,english
tt0327084,19-May-06,"Animation, Adventure, Comedy, Family, Fantasy",USA,english
tt0275847,21-Jun-02,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi",USA,"english, hawaiian"
tt0120647,08-May-98,"Action, Drama, Romance, Sci-Fi, Thriller",USA,english
tt2191701,12-Jul-13,Comedy,USA,english
tt1615918,16-Dec-11,"Animation, Adventure, Comedy, Family, Fantasy, Music",USA,english
tt0425061,20-Jun-08,"Action, Adventure, Comedy",USA,english
tt0358082,11-Mar-05,"Animation, Adventure, Comedy, Family, Sci-Fi",USA,english
tt1130884,19-Feb-10,"Mystery, Thriller",USA,english
tt0337741,12-Dec-03,"Comedy, Drama, Romance",USA,english
tt0369436,26-Nov-08,"Comedy, Drama, Romance","Germany, USA",english
tt0119094,27-Jun-97,"Action, Crime, Sci-Fi, Thriller",USA,english
tt0960731,25-Dec-08,"Comedy, Family, Fantasy, Romance",USA,english
tt0257044,12-Jul-02,"Crime, Drama, Thriller",USA,english
tt1564367,11-Feb-11,"Comedy, Romance",USA,english
tt0287978,14-Feb-03,"Action, Crime",USA,english
tt1059786,26-Sep-08,"Action, Mystery, Thriller","USA, Germany",english
tt0118880,06-Jun-97,"Action, Crime, Thriller",USA,english
tt1302067,17-Dec-10,"Animation, Adventure, Comedy, Family","USA, New Zealand",english
tt0159365,25-Dec-03,"Adventure, Drama, History, Romance, War","UK, Italy, Romania, USA",english
tt1037705,15-Jan-10,"Action, Adventure, Drama, Thriller",USA,english
tt0119137,26-Nov-97,"Comedy, Family, Sci-Fi",USA,english
tt0171363,23-Jul-99,"Fantasy, Horror, Mystery, Thriller",USA,english
tt0117705,15-Nov-96,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi, Sport",USA,english
tt2713180,17-Oct-14,"Action, Drama, War","USA, China, UK",english
tt6182908,28-Sep-18,"Animation, Adventure, Comedy, Family, Fantasy, Musical",USA,english
tt0383216,10-Feb-06,"Adventure, Comedy, Crime, Family, Mystery","USA, Czech Republic",english
tt1222817,08-Jul-11,"Comedy, Family, Fantasy, Romance",USA,english
tt0970416,12-Dec-08,"Drama, Sci-Fi, Thriller","USA, Canada",english
tt0118883,08-Aug-97,"Action, Mystery, Thriller",USA,english
tt0120828,12-Jun-98,"Action, Adventure, Comedy, Romance",USA,"English, German"
tt0166813,24-May-02,"Animation, Adventure, Drama, Family, Western",USA,english
tt0244244,08-Jun-01,"Action, Crime, Thriller",USA,english
tt0120738,03-Apr-98,"Action, Adventure, Family, Sci-Fi, Thriller",USA,english
tt0368008,30-Jul-04,"Drama, Mystery, Sci-Fi, Thriller",USA,english
tt5649074,19-Mar-06,"Short, Horror",Portugal,english
tt0374536,24-Jun-05,"Comedy, Fantasy, Romance",USA,english
tt0268695,08-Mar-02,"Action, Adventure, Sci-Fi","USA, United Arab Emirates",english
tt0120889,02-Oct-98,"Drama, Fantasy, Romance","USA, New Zealand",english
tt0120751,25-Dec-98,"Action, Adventure, Family, Fantasy, Thriller",USA,"English, Swahili"
tt2935510,20-Sep-19,"Adventure, Drama, Mystery, Sci-Fi, Thriller","China, USA",english
tt0386140,28-Oct-05,"Action, Adventure, Romance, Thriller, Western","USA, Mexico",english
tt0185431,10-Nov-00,"Comedy, Fantasy",USA,english
tt0986263,25-Sep-09,"Action, Sci-Fi, Thriller",USA,english
tt0251075,08-Jun-01,"Comedy, Sci-Fi",USA,english
tt0355295,26-Aug-05,"Action, Adventure, Comedy, Fantasy, Horror, Mystery, Thriller","USA, Czech Republic, UK",english
tt0116996,13-Dec-96,"Comedy, Sci-Fi",USA,english
tt0405469,14-Apr-06,"Animation, Adventure, Comedy, Family","Canada, USA",english
tt1762399,20-Dec-13,"Animation, Adventure, Family","UK, Australia, USA",english
tt0146309,12-Jan-01,"Drama, History, Thriller",USA,"english, romanian, russian, spanish"
tt0116040,06-Dec-96,"Action, Adventure, Drama, Thriller",USA,english
tt1618442,23-Oct-15,"Action, Adventure, Fantasy","USA, China, Canada",english
tt1921064,21-Feb-14,"Action, Adventure, Drama, History, Romance","Canada, Germany, USA",english
tt0318155,14-Nov-03,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi","Germany, USA",english
tt0875034,25-Dec-09,"Drama, Musical, Romance","UK, USA",english
tt0300556,26-Nov-03,"Action, Adventure, Sci-Fi, War",USA,english
tt1723746,,"Animation, Short, Comedy, Family, Music",USA,french
